global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
a2a_nego__78,a2a_nego,a2a-negotiations.csv,10,4,Seller,seller,,,,"I really appreciate your honesty here, and I respect that you're ready to move at full price. That said, at $2,499, I'm already offering this at a fair market rate for the specs you're getting.

Here's what I can do though: rather than discounting the MacBook itself, I can throw in a quality protective case and AppleCare+ coverage (which normally runs $379). That's real value added without cutting into the price.

If that works for you, we can get this locked in today. What do you think?",accepted,0.75318074,0.0008745364,0.0017502018,0.0034984278,0.1754125,0.01637542,0.044282354,0.35793012,0.009178356,0.002026464,0.0057438407,0.0009151637,0.0003495314,0.013878115,0.0013741053,0.01708941,0.0006474985,0.003906339,0.007510439,0.0007140246,0.07289987,0.002074856,0.0068096793,0.0012478575,0.0009972745,0.0014960128,0.0058989376
a2a_nego__79,a2a_nego,a2a-negotiations.csv,10,5,Buyer,buyer,,,,"I appreciate the offer — that's genuinely helpful. AppleCare+ is solid value, and a protective case is practical.

Before I commit, let me ask directly: is that AppleCare+ and case bundle something you can confirm in writing as part of the deal? I want to make sure everything is clear upfront.

If yes, then we've got a deal at $2,499 with those included. If you can't guarantee the AppleCare+ piece, I'd need to see at least a modest price reduction — maybe $2,399 or $2,449 — to make the math work for me.

What can you confirm?",accepted,0.40651888,0.00080329255,0.0014383998,0.00409751,0.10245392,0.009057031,0.03952337,0.52502114,0.026702119,0.0019630594,0.004956494,0.00083343516,0.00039257752,0.009962587,0.0007457762,0.015959939,0.00052193744,0.002644349,0.004852658,0.00054478314,0.018914027,0.0010055825,0.0056526433,0.0008574361,0.0009706126,0.0017346903,0.0032190294
a2a_nego__80,a2a_nego,a2a-negotiations.csv,10,6,Seller,seller,,,,"Absolutely — I can confirm both the protective case and AppleCare+ in writing as part of this deal at $2,499. I'll document everything clearly so there's no confusion on your end.

That way you're getting genuine added value without any surprises. I can get the paperwork to you right away once you're ready to move forward.

Does that work for you?",accepted,0.010742042,0.0008235155,0.0016742733,0.005277047,0.5910589,0.03311628,0.022368358,0.23632842,0.005073161,0.0012062105,0.006937541,0.00063269865,0.00027284934,0.00903096,0.0012703212,0.001246863,0.0003911367,0.0030768819,0.0048398576,0.0009739033,0.02596042,0.00040706468,0.01197106,0.0017438518,0.00056518626,0.0012906122,0.0024485423
a2a_nego__81,a2a_nego,a2a-negotiations.csv,10,7,Buyer,buyer,,,,"Perfect — that works for me. I'm ready to move forward at $2,499 with the protective case and AppleCare+ included, all documented in writing.

Let's get the paperwork started. What's the next step to finalize this?",accepted,0.08885175,0.0015640596,0.001265146,0.0033302149,0.38350788,0.009427156,0.02906308,0.5006203,0.012934455,0.0013880896,0.0041895467,0.00071724877,0.00032376134,0.08092242,0.0012831356,0.0029908346,0.00044824617,0.012725835,0.010421224,0.0011041431,0.023290329,0.0008256815,0.0071871295,0.001962985,0.00061860785,0.0013096886,0.005575699
a2a_nego__837,a2a_nego,a2a-negotiations.csv,100,1,Buyer,buyer,,,,Hello! I hope you're doing well. I came across your listing for the Apple MacBook Pro 16-inch (M3 Pro) and I'm really interested in purchasing it. I was wondering if there is any room for negotiation on the price. Looking forward to hearing from you. Thank you!,accepted,0.022391373,0.005408906,0.0029674498,0.0037242025,0.030095857,0.04704894,0.032611623,0.35963213,0.051716372,0.002227512,0.004323407,0.0014161821,0.0010877925,0.10992386,0.0042862925,0.9234109,0.0021704878,0.028602865,0.012256921,0.0031446621,0.30294228,0.0018068341,0.0069615636,0.0083180005,0.006639766,0.0028159688,0.033981115
a2a_nego__838,a2a_nego,a2a-negotiations.csv,100,2,Seller,seller,,,,"Hi! Thanks for your interest in the MacBook Pro 16-inch M3 Pro. I appreciate you reaching out!

The current asking price is $2,499, which reflects the retail value for this model with its premium specs—the M3 Pro chip, 18GB memory, XDR display, and exceptional battery life make it a solid investment.

That said, I'm open to working with you. What price range were you thinking? I'm flexible within reason, but I do need to stay competitive with my costs. Let me know what you have in mind, and we can see if we can make a deal work!",accepted,0.2630501,0.001384099,0.0014421289,0.0031000755,0.0739794,0.02389874,0.030362662,0.33631477,0.031555302,0.0013594861,0.0034494854,0.0009334583,0.00043975614,0.023887284,0.0013878616,0.8323135,0.0009431735,0.008400489,0.006009796,0.00095592457,0.056001447,0.0018439656,0.005179499,0.0034159024,0.0018848025,0.001986542,0.003698935
a2a_nego__839,a2a_nego,a2a-negotiations.csv,100,3,Buyer,buyer,,,,"Thank you for your message and for considering my interest in the MacBook Pro 16-inch M3 Pro. Given my budget, I would be comfortable making the purchase at $2,300. Let me know if we can make that work!",accepted,0.010775196,0.003900958,0.0016651421,0.004183414,0.038724754,0.019967584,0.012129216,0.023471924,0.023526853,0.0021043338,0.0037546575,0.0011259023,0.0006461115,0.008944749,0.001673698,0.9867215,0.001207176,0.00849511,0.004993312,0.000936608,0.26139212,0.0012829333,0.0070735947,0.004788261,0.0045533595,0.0026257618,0.0035091564
a2a_nego__840,a2a_nego,a2a-negotiations.csv,100,4,Seller,seller,,,,"I appreciate the offer! $2,300 is in the ballpark, and I can definitely work with that. That's a fair discount from retail while still reflecting the quality of what you're getting.

I can do $2,300 for you. When would you be looking to complete the purchase?",accepted,0.69801235,0.0012116365,0.0019176306,0.003650438,0.15067533,0.013560185,0.04121712,0.5881859,0.009104964,0.0019822235,0.005901298,0.0008447768,0.0004674265,0.018020377,0.0010715286,0.021910116,0.0007228433,0.0066677276,0.012294195,0.0007174521,0.022574246,0.0013984777,0.005968697,0.0013720968,0.0012388704,0.0020562413,0.00610021
a2a_nego__841,a2a_nego,a2a-negotiations.csv,100,5,Buyer,buyer,,,,"Thank you for being open to my offer of $2,300. I'm ready to proceed with the purchase now. Let's finalize the deal at that price.",accepted,0.004647128,0.0025555247,0.00102023,0.0043639955,0.04062304,0.0036912814,0.0026461768,0.0021594174,0.003143087,0.0011261008,0.0026219706,0.00092164613,0.00050885277,0.006151432,0.00049351604,0.9851276,0.0003841117,0.007404724,0.0017223121,0.00029536884,0.011406073,0.00072199374,0.006262055,0.0038883642,0.0013196724,0.0013890708,0.0012461863
a2a_nego__842,a2a_nego,a2a-negotiations.csv,101,1,Buyer,buyer,,,,Hello! I came across your listing for the Apple MacBook Pro 16-inch and I'm really interested in purchasing it. I was wondering if there might be any room to negotiate the price. Looking forward to hearing from you. Thank you!,accepted,0.017701218,0.0058112945,0.0027389145,0.004105117,0.021221314,0.009922108,0.027572872,0.44182083,0.015747763,0.0020650327,0.0034130318,0.0017671316,0.0012150338,0.13559414,0.0027015784,0.91164786,0.0017058459,0.015313924,0.009265658,0.0018757078,0.03611181,0.0009032566,0.007299115,0.00507474,0.0028569333,0.0020747979,0.08327896
a2a_nego__843,a2a_nego,a2a-negotiations.csv,101,2,Seller,seller,,,,"Hey! Thanks for your interest in the MacBook Pro 16-inch—it's an excellent machine. The retail price is $2,499, which reflects its premium specs: the M3 Pro chip, 18GB memory, XDR display, and that incredible 22-hour battery life.

That said, I'm happy to work with you. What price range were you thinking? Depending on your situation, we might be able to find something that works for both of us.",accepted,0.5477671,0.0023733533,0.001564774,0.0024686886,0.0858601,0.032872774,0.04934573,0.32483086,0.0071926164,0.001475239,0.0038357528,0.0006621766,0.0005030358,0.06910919,0.0022241655,0.7171391,0.0016179859,0.10056379,0.0148717025,0.0019892675,0.052862097,0.004221206,0.00626943,0.010497697,0.0016690627,0.0024851393,0.010184255
a2a_nego__844,a2a_nego,a2a-negotiations.csv,101,3,Buyer,buyer,,,,"I appreciate your offer and the features of the MacBook Pro 16-inch. Considering my budget is $2,499, could you offer a discounted price that fits within that range?",accepted,0.78330696,0.0016396146,0.0028031266,0.004005645,0.047857404,0.011891713,0.060696445,0.66996294,0.009625657,0.0035057133,0.007147518,0.0010212347,0.0008018059,0.014836429,0.001323587,0.054612666,0.0013210191,0.008149405,0.010199721,0.0009887688,0.019888507,0.0015819444,0.0053908867,0.0013686032,0.0029569732,0.004178933,0.0078499485
a2a_nego__845,a2a_nego,a2a-negotiations.csv,101,4,Seller,seller,,,,"I appreciate you being upfront about your budget! Here's the thing—$2,499 is actually our retail price, so there's not much room to discount from there. However, if you're looking to get the best value, I can offer you $2,350, which gives you a solid savings while I'm still able to work with you. That's a fair middle ground for a machine with these specs. Does that work for you?",accepted,0.6425036,0.0010081889,0.0018211077,0.0036095714,0.1107675,0.019017942,0.065970846,0.60645914,0.006691564,0.0021149304,0.006481068,0.00082704687,0.00051916804,0.013667008,0.0012440509,0.04266377,0.00088008156,0.007088443,0.008654039,0.0008926997,0.024558412,0.0013869546,0.0059125624,0.001589393,0.0016933274,0.002456018,0.0054687634
a2a_nego__846,a2a_nego,a2a-negotiations.csv,101,5,Buyer,buyer,,,,"Thank you for the offer. I understand the constraints with the retail price. However, as my budget is fixed at $2,499, I'm unable to go beyond that. If you could accommodate that price, we can proceed with the purchase.",accepted,0.0036549952,0.0012102167,0.0010975521,0.006623639,0.036435433,0.004036072,0.004226162,0.0018428497,0.0019256237,0.0024885128,0.008644991,0.00096149964,0.00084965274,0.0019184549,0.00050955825,0.98559004,0.0004975636,0.0025050975,0.00089599716,0.0002787763,0.0133394115,0.0006183323,0.011251598,0.003699949,0.0030973963,0.0022643048,0.0013274356
a2a_nego__847,a2a_nego,a2a-negotiations.csv,101,6,Seller,seller,,,,"I appreciate you being straightforward about your budget. Here's what I can do—since you're ready to move forward now, I can offer you $2,400. That's a meaningful discount from retail, and it's a competitive price for a machine with these specs. This gets you a great deal while keeping the transaction fair for both of us. Can we make this work?",accepted,0.7989753,0.0011279387,0.0016608356,0.0030741566,0.13059139,0.021167753,0.036353923,0.40257055,0.02401283,0.0026617418,0.005696193,0.00076151383,0.00038009754,0.025224853,0.0015548955,0.033060983,0.0009960391,0.008114582,0.007959675,0.001080322,0.10562622,0.0033200395,0.006152505,0.0019476829,0.0014207317,0.0023360893,0.0080940705
a2a_nego__848,a2a_nego,a2a-negotiations.csv,101,7,Buyer,buyer,,,,"Thank you for the offer. I appreciate the discount you're providing. I'm happy to accept the MacBook Pro 16-inch at $2,400. Let's proceed with the purchase at that price.",accepted,0.21919917,0.0030760963,0.0012369774,0.0030191333,0.06505977,0.010096099,0.002547927,0.0018775146,0.001977298,0.0009612715,0.0040520206,0.00067930407,0.00037802424,0.012223466,0.00041682,0.9526142,0.00069177256,0.13805139,0.00750674,0.00037970496,0.008836732,0.005522431,0.0051508094,0.011337424,0.0008395507,0.0011745095,0.0011311823
a2a_nego__849,a2a_nego,a2a-negotiations.csv,102,1,Buyer,buyer,,,,"Hello,

I hope you're doing well. I came across your listing for the Apple MacBook Pro 16-inch (M3 Pro) and I'm really interested in it. I was wondering if there is any room to negotiate the price? 

Looking forward to hearing from you soon. 

Best regards,
[Your Name]",accepted,0.19121149,0.003598961,0.0026776942,0.0032636423,0.075686656,0.17156479,0.038683265,0.64362925,0.05605736,0.0018642127,0.005136613,0.0013212677,0.0008576542,0.19341141,0.007345952,0.095354356,0.001965998,0.027892867,0.02505718,0.0050768396,0.37123668,0.0023638625,0.0052072853,0.0050483975,0.0047784145,0.0028415434,0.028542448
a2a_nego__850,a2a_nego,a2a-negotiations.csv,102,2,Seller,seller,,,,"Hello! Thanks for your interest in the MacBook Pro 16-inch M3 Pro—it's an excellent machine.

I appreciate you asking about pricing. The current price of $2,499 is actually very competitive for this model, given the specs: the M3 Pro chip, 18GB memory, 512GB SSD, and that incredible Liquid Retina XDR display with 22-hour battery life.

That said, I'm open to working with you. What price range were you thinking? Depending on your situation, I might be able to find some flexibility, but I want to make sure we're in a realistic ballpark first.

What would make this work for you?",accepted,0.5060239,0.0019583092,0.0020509232,0.003737939,0.053457063,0.015155767,0.041856147,0.5686366,0.029495127,0.0018441429,0.004311064,0.0013555385,0.00061227474,0.026065346,0.0016328589,0.59594357,0.0011260514,0.00811758,0.0073441304,0.0010672687,0.03126667,0.0018053573,0.005084372,0.0024891484,0.0017511459,0.0024830536,0.0061924383
a2a_nego__851,a2a_nego,a2a-negotiations.csv,102,3,Buyer,buyer,,,,"Thank you for the detailed information. Considering my budget, I would be able to proceed with the purchase if we could close the deal at $2,300. Would that be feasible for you?",accepted,0.0062805656,0.003148735,0.0016036739,0.0041232067,0.02494705,0.011944817,0.052159842,0.39266068,0.019606182,0.0018323726,0.0032869233,0.0009406382,0.00058179686,0.011512821,0.0016032525,0.90862167,0.0010635898,0.00510933,0.004732601,0.0011290729,0.061152533,0.00040420223,0.005550817,0.0026325053,0.0026503594,0.0024211938,0.0058002165
a2a_nego__852,a2a_nego,a2a-negotiations.csv,102,4,Seller,seller,,,,"I appreciate the offer. $2,300 is a solid number, but I'd need to stay closer to $2,400 to make this work on my end. That's still $99 below retail and gives you real value on a premium machine.

Would $2,400 work for you? If you're ready to move forward at that price, we can close this today.",accepted,0.7260446,0.00074092136,0.0012435818,0.0026560742,0.1500776,0.014017064,0.03292615,0.36448824,0.018282559,0.001968405,0.0055107162,0.00073737337,0.00034132367,0.020656679,0.0010428131,0.029201714,0.00067943224,0.005660096,0.008302686,0.0006267366,0.054474536,0.0023438425,0.006424763,0.001512172,0.0012155459,0.0017412058,0.006255044
a2a_nego__853,a2a_nego,a2a-negotiations.csv,102,5,Buyer,buyer,,,,"Thank you for considering my budget. I can agree to $2,400 for the MacBook Pro 16-inch M3 Pro. Let's proceed with the purchase at that price.",accepted,0.0074065467,0.002307077,0.0009378497,0.004563048,0.19690667,0.0043375995,0.0035085261,0.0018493675,0.0025998324,0.0014019387,0.005410276,0.0011800083,0.0006206213,0.004376469,0.0005402072,0.97679657,0.0004487233,0.0075747995,0.003051764,0.0003287143,0.010409881,0.0010497946,0.009399581,0.0058845654,0.0015855657,0.0013376041,0.0012770875
a2a_nego__854,a2a_nego,a2a-negotiations.csv,103,1,Buyer,buyer,,,,Hello! I hope you're doing well. I came across your listing for the Apple MacBook Pro 16-inch (M3 Pro) and I'm really interested in it. I was wondering if there's any room for negotiation on the price. Looking forward to hearing from you. Thank you!,max_turns_reached,0.031718202,0.005196053,0.0026149997,0.0033444546,0.032456107,0.052546687,0.030285964,0.3169671,0.045312773,0.0021662146,0.0041192165,0.001371921,0.001049385,0.12946045,0.0044240262,0.93005025,0.0022490423,0.035203118,0.013255052,0.0033030154,0.31355914,0.002191518,0.007010401,0.009376251,0.006348014,0.0028071736,0.03396003
a2a_nego__855,a2a_nego,a2a-negotiations.csv,103,2,Seller,seller,,,,"Hey! Thanks for reaching out, and I'm glad you're interested in the MacBook Pro 16-inch M3 Pro. It's an incredible machine with that stunning Liquid Retina XDR display and the M3 Pro chip—really a powerhouse for professionals.

The retail price is $2,499, which is already competitive given the specs. That said, I'm happy to work with you. What price range were you thinking about? I can definitely explore some options depending on your budget and timeline.",max_turns_reached,0.29387686,0.0029615457,0.0020028185,0.0034610676,0.09729349,0.023383362,0.044801477,0.22680594,0.0032292246,0.0012009484,0.004787282,0.000697804,0.0006028871,0.061938897,0.0011021994,0.6971655,0.0012125209,0.25233272,0.012640974,0.0018771947,0.010528873,0.0040211184,0.0066254344,0.015970636,0.0016127019,0.0020221253,0.0058644265
a2a_nego__856,a2a_nego,a2a-negotiations.csv,103,3,Buyer,buyer,,,,"Hi there! I'm really interested in the MacBook Pro 16-inch M3 Pro. Given my budget constraints, I'm looking to secure this amazing machine for $1800. Do you think we can work within this budget to make a deal happen?",max_turns_reached,0.1595899,0.0044635464,0.0020199192,0.0036218076,0.08850618,0.008846666,0.02217914,0.583161,0.053069357,0.0016466774,0.004606425,0.0015587371,0.0005822759,0.36467883,0.002456081,0.004525056,0.0006148545,0.016221184,0.016148895,0.001921728,0.027102979,0.0011374366,0.0042228424,0.0014273694,0.000842204,0.0016059919,0.011407821
a2a_nego__857,a2a_nego,a2a-negotiations.csv,103,4,Seller,seller,,,,"I appreciate you being upfront about your budget! $1,800 is right at our wholesale cost, so there's unfortunately no margin for us to work with there.

Here's what I can do though—at $1,900 or $1,950, we'd have a deal that works for both of us. You'd still be getting a significant discount from the $2,499 retail price, and I can make that happen. Would either of those price points work for you?",max_turns_reached,0.6552698,0.0009892093,0.0019750549,0.0060883304,0.09577623,0.017324334,0.1193201,0.5994174,0.0124882115,0.025218489,0.025136752,0.0014681036,0.001052552,0.010143565,0.0028207398,0.025272584,0.0021851894,0.0035395087,0.0063562333,0.0020325843,0.08704596,0.001774191,0.008556134,0.002050642,0.0042092595,0.010117414,0.007539256
a2a_nego__858,a2a_nego,a2a-negotiations.csv,103,5,Buyer,buyer,,,,"I appreciate your offer, but I must stick to my budget of $1800. Unfortunately, I won't be able to go beyond that. If there's any way we can make it work within that budget, I'd be happy to proceed.",max_turns_reached,0.4319499,0.001347873,0.0029782236,0.025797725,0.1275362,0.017917974,0.006541598,0.0024406177,0.015981745,0.41568708,0.11692002,0.0026713782,0.002967639,0.00567901,0.0021783072,0.07745548,0.0059615094,0.028628295,0.008451599,0.0028787367,0.11493498,0.011277409,0.022266245,0.024887525,0.017422915,0.061405376,0.0024067117
a2a_nego__859,a2a_nego,a2a-negotiations.csv,103,6,Seller,seller,,,,"I understand your position, and I respect that you have a firm budget. Unfortunately, $1,800 is our absolute floor—that's our wholesale cost with zero margin. I literally can't go lower than that without losing money on the sale.

That said, if you're flexible at all, even $1,850 would make this work for us both. Otherwise, I'd suggest checking back with us in a few weeks—we sometimes run promotions that could bring the price closer to your target. Would either of those options interest you?",max_turns_reached,0.27421686,0.000795758,0.0039221733,0.012487047,0.2383904,0.0367841,0.06375476,0.6889347,0.02448909,0.018290177,0.038955636,0.0027344183,0.0011311328,0.005946896,0.003083582,0.0031709354,0.0014014309,0.0013553185,0.010612463,0.0017892614,0.076007836,0.00094517815,0.00833222,0.0012646953,0.0030843797,0.006816461,0.0033344561
a2a_nego__860,a2a_nego,a2a-negotiations.csv,103,7,Buyer,buyer,,,,"I appreciate your understanding. I'll have to decline the offer at $1,850 as well, as I need to stick to my budget of $1,800. I'll keep an eye out for future promotions and check back later. Thank you for your time and assistance!",max_turns_reached,0.15569459,0.0014767345,0.002109737,0.008749213,0.051198386,0.011983022,0.005590996,0.0032388868,0.006790562,0.007578278,0.05074219,0.0017315618,0.0013659975,0.0050170757,0.0010083272,0.9865868,0.0013837874,0.005837976,0.0025397758,0.0005517982,0.050116256,0.0034575022,0.011137704,0.0075642364,0.007950967,0.0041078613,0.002027149
a2a_nego__861,a2a_nego,a2a-negotiations.csv,103,8,Seller,seller,,,,"I completely understand, and I appreciate you being straightforward about your budget. If things change or you'd like to revisit this in the future, feel free to reach out anytime. We'll definitely keep you in mind for any upcoming promotions—you never know what might become available!

Thanks for your interest in the MacBook Pro, and best of luck with your search. Take care!",max_turns_reached,0.286995,0.0016473589,0.0016899196,0.0036477803,0.089978956,0.17151782,0.00636719,0.0103854565,0.010424878,0.0017812313,0.007111203,0.0009623514,0.00049303577,0.007509316,0.0022583662,0.9548761,0.0017529532,0.009950934,0.0055110487,0.0010834138,0.24508888,0.0039555556,0.0057297004,0.008380275,0.0047385385,0.0027955608,0.0019167191
a2a_nego__862,a2a_nego,a2a-negotiations.csv,103,9,Buyer,buyer,,,,Thank you for your understanding and flexibility. I will definitely keep in touch for any future opportunities. I appreciate your assistance and have a great day!,max_turns_reached,0.4664553,0.0024395115,0.0013255741,0.0031819046,0.03798355,0.01416211,0.0039751404,0.00793953,0.00568048,0.0013721642,0.0038474002,0.0009517392,0.00039044008,0.007900927,0.0008690891,0.9842807,0.0008701182,0.010283956,0.0037871157,0.0004095614,0.044832077,0.0028619447,0.005961026,0.0035468386,0.0015993973,0.0019736502,0.0021876968
