global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
dealerships_nego__10,dealerships_nego,dealerships-nego.csv,2026_1,10,1,seller,43.68000081,70.97999911,,"Okay, I see it's a Sienna platinum in the cypress you nailed it. Yep. Is that available?  So the car is not here yet  It is being allocated right now and it will be available  By the first week of like March. Okay  And this is the cypress color one, yeah, there's a green one. Yes. Okay, cool. It's not reserved or anything  Let me double-check real quick",no sale,0.006567291,0.00093914004,0.0008919044,0.004518784,0.35701886,0.0023089852,0.055418395,0.18913227,0.0043380302,0.0017359869,0.009277063,0.0005783224,0.00032544485,0.014780484,0.0006957448,0.00060297217,0.00022621945,0.002485294,0.0015589753,0.00058644026,0.022516504,0.0003225235,0.023620026,0.00093643717,0.0002610905,0.0006803335,0.0073364205
dealerships_nego__12,dealerships_nego,dealerships-nego.csv,2026_1,12,1,seller,71.63999901,87.58000141,,So I see that is it is reserved but there's always a chance that the reservation get canceled because it's only $100  None to buy non-refundable deposits of people sometimes don't show up. So they have like 24 hours to you know  Come in and get the car.,no sale,0.0008381818,0.0009940279,0.000879763,0.015216234,0.017878246,0.0014124742,0.013030722,0.0025662037,0.0033316019,0.13656762,0.025170462,0.0013708168,0.0018486531,0.0007495657,0.0015361871,0.00084248494,0.00091214775,0.0010546683,0.0010374029,0.0016532267,0.022900432,0.00027371047,0.05038335,0.001314575,0.0024056653,0.016846256,0.0016537138
dealerships_nego__13,dealerships_nego,dealerships-nego.csv,2026_1,13,0,buyer,88.33999971,98.38000451,,"Okay, but I'm not a I'm not a gambling guy, you know, I'm type person, you know, I always lose when I go to the casino  So I don't like the chance  That a car I got it. I got yeah",no sale,0.0051076827,0.0015481389,0.010848787,0.12087022,0.085515134,0.003267429,0.005118569,0.0011454714,0.0024102873,0.18445449,0.6751406,0.004476159,0.003894882,0.0037743663,0.00097240723,0.0019714264,0.0008680885,0.0067328485,0.0048278267,0.001487028,0.0047161123,0.001333243,0.025331289,0.0038806868,0.0017698978,0.012978178,0.0024269845
dealerships_nego__14,dealerships_nego,dealerships-nego.csv,2026_1,14,1,seller,98.38000451,109.3000026,,"So what I can do is, you know, I can call you when the car is here  It's and also it's like two months away, right? So yeah, it's better to just call you when the car is here. Oh, no worries",no sale,0.0048855473,0.001728634,0.0009111449,0.0045969044,0.6097253,0.04647154,0.039610125,0.07276339,0.0068318774,0.0017396061,0.0061810426,0.00044770856,0.0003193089,0.010338456,0.0024157648,0.0011740588,0.00047908074,0.009309384,0.0030178502,0.0027470132,0.10177081,0.00071150996,0.031602826,0.0046819937,0.0006357233,0.0012205367,0.0022711353
dealerships_nego__15,dealerships_nego,dealerships-nego.csv,2026_1,15,0,buyer,109.3000026,120.6600032,,"I'll  Yeah, I mean that's so if I'm gonna keep calling around I'm hoping to find one and put a deposit on one  So I'm gonna keep calling around and hopefully I will find one cross my fingers. Definitely. Yeah. Thank you, sir",no sale,0.0122793,0.0030766625,0.003416751,0.008629692,0.051557604,0.02436029,0.0047171176,0.0046610087,0.07469269,0.0027521623,0.0058505433,0.0015814232,0.00065682246,0.008576407,0.0014838913,0.8992496,0.0010125514,0.009713769,0.004247422,0.0007467004,0.7435366,0.003019643,0.0070639355,0.0041675405,0.0041007022,0.001813792,0.0028522208
dealerships_nego__16,dealerships_nego,dealerships-nego.csv,2026_1,16,1,seller,120.6600032,122.6600032,,"Hey, no problem. I hope you find one too",no sale,0.0144025935,0.003697575,0.003826319,0.0067600207,0.045580465,0.08344608,0.0026287758,0.0035490033,0.06510176,0.0041162986,0.0077149407,0.0011773048,0.00053615705,0.0043636025,0.0014610627,0.013132496,0.00074773823,0.0058465675,0.007318471,0.0007329614,0.937074,0.0019371557,0.006358628,0.0013942603,0.0043656286,0.0020814668,0.0017683106
dealerships_nego__17,dealerships_nego,dealerships-nego.csv,2026_10,0,1,seller,0.0,1.2399978,,"My name's Frank, by the way.",sale,0.0022024026,0.0017079154,0.0009927707,0.0038408726,0.07065162,0.0013249846,0.0019601348,0.00061264803,0.0007758722,0.0015791663,0.0023201276,0.0014834299,0.0009114319,0.0014907867,0.0013531684,0.0021700645,0.0003523867,0.0017847007,0.0013824728,0.00040968953,0.002914648,0.0005819333,0.03268409,0.00087160687,0.0007601076,0.0015252067,0.00085791416
dealerships_nego__18,dealerships_nego,dealerships-nego.csv,2026_10,1,0,buyer,1.2799988,3.2799988,,"Nice to meet you, Frank. My uncle's a Frank.",sale,0.81135565,0.0029714603,0.00088286155,0.0023338755,0.08662852,0.006108122,0.0011827664,0.0017453623,0.0015102855,0.00092046836,0.0019001855,0.00039089198,0.00028087082,0.0350369,0.00037551,0.09009592,0.0005375038,0.1458858,0.0123551525,0.00031802864,0.005012607,0.012214972,0.0064539523,0.007108907,0.0002637327,0.00094714476,0.0016555239
dealerships_nego__19,dealerships_nego,dealerships-nego.csv,2026_10,2,1,seller,3.2799988,4.1199989,,"Oh, really?",sale,0.009407323,0.0020989617,0.0021135088,0.0061829705,0.013858487,0.0008826484,0.056473926,0.3076124,0.0015691867,0.0038909102,0.0029297054,0.0019134397,0.0016967059,0.022848545,0.0028821523,0.0011059532,0.00078735495,0.002396104,0.002233763,0.0012104737,0.0040994813,0.00031671577,0.022837726,0.0006477658,0.0004508671,0.0016198702,0.5403379
dealerships_nego__20,dealerships_nego,dealerships-nego.csv,2026_10,3,0,buyer,4.1199989,5.3999977,,"No, not at all, it was a joke.",sale,0.003945186,0.7071798,0.003428144,0.017317954,0.026529873,0.0037632787,0.0035971082,0.0013358868,0.0008531022,0.0049433135,0.14995612,0.0016642285,0.0028729485,0.0025052999,0.00056428625,0.002852431,0.00043480826,0.0724794,0.002118887,0.0005810158,0.00435866,0.0005682311,0.012483579,0.0026524882,0.001226087,0.003083584,0.0013364785
dealerships_nego__21,dealerships_nego,dealerships-nego.csv,2026_10,4,1,seller,5.3999977,6.2399978,,"Oh, really?",sale,0.009407323,0.0020989617,0.0021135088,0.0061829705,0.013858487,0.0008826484,0.056473926,0.3076124,0.0015691867,0.0038909102,0.0029297054,0.0019134397,0.0016967059,0.022848545,0.0028821523,0.0011059532,0.00078735495,0.002396104,0.002233763,0.0012104737,0.0040994813,0.00031671577,0.022837726,0.0006477658,0.0004508671,0.0016198702,0.5403379
dealerships_nego__22,dealerships_nego,dealerships-nego.csv,2026_10,5,0,buyer,6.2399978,7.920002,,"No, that was also a joke. You don't know Frank?",sale,0.004579721,0.8431867,0.0019187076,0.0077794944,0.03550512,0.0042171534,0.05069996,0.15518776,0.0013863483,0.0029754755,0.020860253,0.0011987289,0.002469607,0.00710566,0.001339144,0.0010105593,0.00062344986,0.09281722,0.004152429,0.0019624822,0.006041933,0.00029255028,0.017635465,0.0024183253,0.0013648513,0.003515308,0.0050433394
dealerships_nego__23,dealerships_nego,dealerships-nego.csv,2026_10,6,1,seller,7.920002,8.7599983,,"All right, I got your number here.",sale,0.0052370476,0.0013319788,0.00081335113,0.0037341479,0.5111098,0.009944589,0.0013146682,0.0036677523,0.002037083,0.0007660059,0.0018754124,0.00045299306,0.0002076343,0.009580809,0.0004848992,0.0029439153,0.00025290114,0.005933231,0.002235378,0.00040316166,0.00968121,0.00072134926,0.00804949,0.0025206422,0.0002780323,0.0008748986,0.00091290503
dealerships_nego__24,dealerships_nego,dealerships-nego.csv,2026_10,7,0,buyer,8.7599983,14.2799949,,"It was a joke. It's called joke-ception. It's when a joke's in a joke's in a joke's in a joke, and you just don't know which one's the actual joke before being serious.",sale,0.0033693193,0.7951077,0.0016934113,0.015551348,0.033840183,0.0012965136,0.0057365284,0.001578117,0.0010324307,0.0037169678,0.006554729,0.0017991833,0.0029508208,0.0032613783,0.00083225186,0.0009699784,0.0004426073,0.079397075,0.0014707925,0.0010415338,0.005755257,0.0007123849,0.075580046,0.00308161,0.00068412215,0.0017362813,0.00246896
dealerships_nego__26,dealerships_nego,dealerships-nego.csv,2026_10,9,0,buyer,15.1199989,16.7599983,,I have a stand-up show if you want to see me on Netflix.,sale,0.001301905,0.007841845,0.0008150557,0.0055120494,0.040461153,0.0020023193,0.0020617219,0.005114188,0.0056023328,0.0014084331,0.0014975928,0.0007913494,0.0003076049,0.0030152062,0.000373262,0.00053189305,0.00016580749,0.0035738202,0.0022317085,0.00023354856,0.005221592,0.00018181569,0.005502538,0.00041384815,0.000428451,0.0009908443,0.0004146391
dealerships_nego__28,dealerships_nego,dealerships-nego.csv,2026_10,11,0,buyer,17.6799965,20.4799919,,"No, again, another joke. It's on Hulu.",sale,0.0016594225,0.3418835,0.0027493762,0.023985047,0.030185984,0.0030573125,0.002134108,0.0007528659,0.0008167093,0.0054749367,0.15569293,0.0014043634,0.0018902691,0.0015931118,0.000476351,0.0010861281,0.0003285877,0.027624512,0.0010119361,0.00044830685,0.004546122,0.00041745364,0.014138749,0.0019261937,0.00072341936,0.0023749832,0.00080416526
dealerships_nego__29,dealerships_nego,dealerships-nego.csv,2026_10,12,1,seller,20.4799919,21.4399987,,Is this your cell phone?,sale,0.0017742383,0.0014575773,0.0018943064,0.007220349,0.0062376317,0.0015362019,0.2464738,0.61693317,0.0010600479,0.0019608205,0.0036995765,0.0009365469,0.0006286001,0.0014706916,0.0009559018,0.0009042201,0.00025686508,0.00075987115,0.0015162554,0.00044324758,0.0021731765,4.376466e-05,0.0039940192,0.0001315802,0.00047543924,0.001239303,0.0052698585
dealerships_nego__30,dealerships_nego,dealerships-nego.csv,2026_10,13,0,buyer,21.4399987,23.1999932,,"I mean, yes, it is my cell phone.",sale,0.0032288898,0.0017536067,0.001505122,0.006003983,0.5438151,0.0010837849,0.0063180784,0.0047557554,0.002280109,0.0013516742,0.0028297498,0.0015634819,0.0007009125,0.018733628,0.0018939197,0.0009325761,0.00035518405,0.0073958314,0.0027432288,0.0009487732,0.006503105,0.00088141084,0.04548918,0.0022010587,0.00025127662,0.0010547844,0.00539339
dealerships_nego__31,dealerships_nego,dealerships-nego.csv,2026_10,14,1,seller,23.1999932,28.3199959,,"I'm going to call you back, and then I can send you a picture, too, of the out-the-door price. You want me to do it with sales tax and everything included?",sale,0.0027255644,0.0037168288,0.00206304,0.0061555146,0.028506016,0.0085186055,0.03732547,0.48692423,0.042406615,0.0012972251,0.002112993,0.0006807155,0.00024116563,0.00550413,0.00090832915,0.0007847168,0.00026537094,0.0022538141,0.005876443,0.0004742741,0.030976674,0.0001173628,0.0034062702,0.0003331193,0.0006158093,0.0008811958,0.0016464493
dealerships_nego__32,dealerships_nego,dealerships-nego.csv,2026_10,15,0,buyer,28.3199959,29.1599922,,"Yeah, that's fine.",sale,0.014987135,0.0017024429,0.0014984844,0.007947658,0.8443318,0.0040461347,0.0027848142,0.0027306008,0.0012636816,0.0012993675,0.0064983596,0.0013134854,0.00040309233,0.0037409146,0.00084838585,0.002347707,0.00025598836,0.004130287,0.0033555639,0.000430764,0.007885617,0.00096083473,0.01346184,0.002164975,0.00030918466,0.0009476745,0.00094783265
dealerships_nego__33,dealerships_nego,dealerships-nego.csv,2026_10,16,1,seller,29.1599922,34.3199959,,"All right, and that's Connecticut sales tax. Yep. 20,000 down. All right, I'll get back to you in 10, 15 minutes.",sale,0.0035139034,0.0015197775,0.0012141637,0.008147928,0.55911237,0.00979311,0.0018534511,0.0033206707,0.00412505,0.0013114555,0.003371988,0.00056200026,0.00020040938,0.004840648,0.0004898494,0.0013451781,0.00022897864,0.0033766269,0.00090992864,0.00040909043,0.040170524,0.00062675634,0.014557049,0.002189794,0.00022363609,0.0006532952,0.00076702336
dealerships_nego__34,dealerships_nego,dealerships-nego.csv,2026_10,17,0,buyer,34.3199959,35.9999962,,"Okay, sounds good. I cannot wait.",sale,0.20397232,0.0055296635,0.0012048383,0.0035441397,0.20466283,0.0025113774,0.009310061,0.07161789,0.0065857773,0.0011439316,0.005965789,0.0015157791,0.0005931719,0.5927286,0.0010633619,0.0077149407,0.000345218,0.024095574,0.007850873,0.00092171115,0.005272441,0.0022709398,0.0054538534,0.0021242334,0.00037266113,0.00087708083,0.009584181
dealerships_nego__35,dealerships_nego,dealerships-nego.csv,2026_10,18,1,seller,35.9999962,36.8199959,,"All right, thanks, Tom.",sale,0.006586189,0.002581319,0.0010942938,0.0048642354,0.024573488,0.0020987482,0.0027322879,0.0013806998,0.0007963049,0.0014505431,0.0031081499,0.0011056893,0.00068010925,0.0023333249,0.00051800616,0.9897503,0.00041014497,0.0038647032,0.001155673,0.00022448313,0.004692536,0.000627592,0.0070344647,0.002751861,0.0015230494,0.0017921628,0.0014468209
dealerships_nego__36,dealerships_nego,dealerships-nego.csv,2026_10,19,0,buyer,36.8199959,37.6599922,,"Thanks, Frank.",sale,0.006368421,0.0025917336,0.0012268417,0.0048656533,0.011171371,0.0019168785,0.002459351,0.0014762487,0.0010257424,0.0017136502,0.002953757,0.0011692117,0.000659575,0.002330925,0.0005141062,0.9907768,0.0004169052,0.003456763,0.0014458712,0.00021053488,0.0052500134,0.00052438764,0.005761858,0.0020669233,0.0017208927,0.0021268567,0.0017325215
dealerships_nego__37,dealerships_nego,dealerships-nego.csv,2026_10,20,1,seller,37.6599922,38.4999962,,"Yep, bye.",sale,0.002271039,0.0017710607,0.0027023738,0.012266965,0.16981459,0.0019624636,0.00069021777,0.0009137609,0.0010789057,0.0021563957,0.0017673813,0.0019996406,0.000484495,0.002578991,0.001107302,0.00047194035,0.00035083937,0.0022568754,0.0022033574,0.00034478676,0.0017317976,0.00042311125,0.011242048,0.0007192759,0.0002058042,0.0023564142,0.0006966657
dealerships_nego__38,dealerships_nego,dealerships-nego.csv,2026_10,21,0,buyer,38.4999962,39.3199959,,Bye.,sale,0.0032735362,0.002496425,0.0034868259,0.008186624,0.013276342,0.0016029793,0.0013644269,0.001263797,0.001609499,0.0047970903,0.002715171,0.0028149434,0.0012211814,0.0034367512,0.0018676601,0.0010611265,0.0007748078,0.0041594086,0.0024682812,0.0005918364,0.0015528249,0.00063372275,0.0071033863,0.0006735515,0.0006900201,0.004538955,0.0013043507
dealerships_nego__39,dealerships_nego,dealerships-nego.csv,2026_10,22,1,seller,39.3199959,70.2399998,,"Hi, I got your thing.",sale,0.0026140134,0.0022002293,0.0022978298,0.0044230204,0.021114185,0.0015725731,0.0018364192,0.002899279,0.001750265,0.0014368745,0.0012053301,0.0011840826,0.00038421404,0.006870633,0.0009826986,0.001064843,0.0003406098,0.004387491,0.0026164316,0.00032499773,0.0018119972,0.00035738604,0.003979296,0.00039327407,0.00027373474,0.0014707126,0.0009891207
dealerships_nego__40,dealerships_nego,dealerships-nego.csv,2026_10,23,0,buyer,44.4200021,76.2199994,,"Oh yeah, I was just going to text you to explain it. Oh, okay, and that's the best you guys can do at the end of your crazy deal? I could see if we have a little more room.",sale,0.0064381636,0.0023582422,0.0014334366,0.0059892256,0.23378219,0.004799454,0.04101562,0.37941286,0.014370618,0.0016400449,0.002821876,0.0007640226,0.00034471284,0.015767021,0.00097162195,0.0006749028,0.00031333463,0.0025249706,0.001842404,0.0007143775,0.06598498,0.00030132453,0.018524678,0.00082917546,0.0004003095,0.00076584425,0.00827418
dealerships_nego__41,dealerships_nego,dealerships-nego.csv,2026_10,24,1,seller,76.2199994,84.9799996,,"There's not a lot of room on Lightning, just because they're getting discontinued. I could definitely see if there's anything else we can do. Is there something else that you're trying to get out of that?",sale,0.0021261142,0.0008790595,0.0012320998,0.0059670387,0.028406126,0.0040236167,0.24300402,0.5585399,0.008038414,0.004913699,0.009775712,0.0008429909,0.0004705877,0.002436247,0.0013619524,0.00059565424,0.00032172506,0.0009038695,0.002233289,0.0007897113,0.020643197,8.983126e-05,0.008874051,0.0003077542,0.00086622115,0.0020375883,0.003356406
dealerships_nego__42,dealerships_nego,dealerships-nego.csv,2026_10,25,0,buyer,84.9799996,89.0599976,,"You know, I was trying to get, if I'm going to be honest, a pretty heftier discount than that.",sale,0.0023103347,0.0010165955,0.002271441,0.03656459,0.05662072,0.0036242139,0.0017154563,0.0025507181,0.12581988,0.023546448,0.009698043,0.0024161038,0.00078751997,0.0009882428,0.0006265082,0.00052960287,0.0004372881,0.0007830324,0.0011917186,0.0006487386,0.02536681,0.0004942161,0.028837157,0.00075170596,0.0008109876,0.003412766,0.0006443036
dealerships_nego__43,dealerships_nego,dealerships-nego.csv,2026_10,26,1,seller,89.0599976,90.5000001,,I could check right now for you real quick.,sale,0.0032316982,0.0013823076,0.0011863145,0.0040127393,0.088923246,0.007661356,0.0012282208,0.0022351597,0.0026043255,0.0007873999,0.001264946,0.0004790252,0.00013876693,0.0023756633,0.00042433653,0.001201651,0.00016443206,0.0025616724,0.001977042,0.00021068226,0.010729037,0.000298392,0.003947015,0.00055878237,0.00024662874,0.0006248966,0.00028634284
dealerships_nego__44,dealerships_nego,dealerships-nego.csv,2026_10,27,0,buyer,90.5000001,91.5000001,,"Yeah, that'd be great.",sale,0.87705046,0.0016789008,0.00057919644,0.0027653778,0.21373661,0.0033106473,0.0017030783,0.00263018,0.0024809723,0.0015912547,0.004467277,0.0005174988,0.00017964868,0.007207229,0.0003907372,0.011678839,0.00022644321,0.005328643,0.0023795746,0.00018368682,0.016342152,0.002618539,0.006642849,0.001137424,0.0002701261,0.0008390848,0.0012936181
dealerships_nego__45,dealerships_nego,dealerships-nego.csv,2026_10,28,1,seller,91.5000001,92.5399972,,I'm ready to buy one today.,sale,0.004157221,0.004647732,0.0012885757,0.005264384,0.07502387,0.0035121925,0.001812852,0.007507923,0.19314595,0.0020973964,0.0018910349,0.0010681114,0.00033455307,0.085291736,0.00086659595,0.0027336043,0.00033242165,0.016563037,0.0032751393,0.00071113405,0.026176091,0.0010723548,0.00417802,0.0017324754,0.0005591463,0.0012390753,0.0011531091
dealerships_nego__46,dealerships_nego,dealerships-nego.csv,2026_10,29,0,buyer,92.5399972,95.2999993,,I'm ready to sign the dotted line and be a star.,sale,0.025013644,0.009249166,0.002035898,0.0062211775,0.116114415,0.0044528632,0.0020686234,0.009775158,0.06476584,0.001465385,0.0024157476,0.0015408635,0.0006435393,0.5091513,0.0015195569,0.0038488589,0.00043001524,0.042457305,0.002617381,0.0011128867,0.032441735,0.0041740444,0.003652499,0.0027554124,0.00048005418,0.00084669277,0.0033540237
dealerships_nego__47,dealerships_nego,dealerships-nego.csv,2026_10,30,1,seller,95.2999993,97.2599984,,"All right, let me see right now. I'll call you right back.",sale,0.0018381297,0.0012956385,0.0011431213,0.0038871788,0.2243669,0.009768209,0.0028076286,0.00903267,0.0032127472,0.00069317356,0.0022858786,0.00038403226,0.0001224259,0.0048210206,0.00048040986,0.00091033144,0.0001584699,0.002429558,0.00270256,0.00032206875,0.010672863,0.00021381944,0.005739268,0.0007030331,0.0001959854,0.00057424133,0.00050795235
dealerships_nego__48,dealerships_nego,dealerships-nego.csv,2026_10,31,0,buyer,97.2599984,98.2199975,,"Okay, sounds good, I'll be here.",sale,0.28844923,0.0013082094,0.0005827631,0.002570456,0.6849428,0.02647349,0.001983201,0.0029167286,0.0042470647,0.0009587767,0.0042841705,0.0005722907,0.00023248172,0.018425662,0.000776512,0.038873296,0.00040664387,0.032514736,0.0054981667,0.0005101225,0.049654573,0.004740158,0.0072252075,0.01040148,0.0004632792,0.0009233372,0.0011525524
dealerships_nego__49,dealerships_nego,dealerships-nego.csv,2026_10,32,1,seller,98.2199975,99.7399979,,"All right, bye.",sale,0.0023941784,0.0017998145,0.0012027022,0.0064042793,0.15386543,0.0036036356,0.0011382598,0.0014044798,0.0005066311,0.0015162245,0.0016604126,0.0010089759,0.00044321973,0.0021748461,0.00091173593,0.0014439587,0.0003371745,0.005307083,0.0010874071,0.00053258124,0.0019614084,0.00056550256,0.011840472,0.0016461759,0.0002712503,0.0017845053,0.00064417964
dealerships_nego__50,dealerships_nego,dealerships-nego.csv,2026_10,33,0,buyer,99.7399979,100.5799981,,This is Tommy.,sale,0.0033560554,0.0017740459,0.002715826,0.0072565717,0.017806008,0.0008644838,0.0020871467,0.0016386284,0.0009640253,0.002403969,0.0023407803,0.0024733806,0.0007700789,0.0028934139,0.0022044606,0.0005496379,0.00042078673,0.0017964329,0.0011572592,0.0004247299,0.0017785372,0.0004379103,0.008742462,0.00036097405,0.00027491167,0.0019684855,0.0016029457
dealerships_nego__51,dealerships_nego,dealerships-nego.csv,2026_10,34,1,seller,100.5799981,106.6599999,,"Hey, Tom, it's Frank again. Hi, Frank.  Hey, so the best that we can do is another $500 if you wanted to do the deal today.",sale,0.0020979494,0.0015891864,0.00085269904,0.004100416,0.033537954,0.011843965,0.0013483589,0.0034267402,0.034572016,0.0012124989,0.0013042222,0.0006255282,0.0001813733,0.00692299,0.0006547409,0.0039670873,0.00025447257,0.0038770481,0.0014084042,0.00043686814,0.0276873,0.0004080657,0.0036608344,0.0010299805,0.00040559756,0.0010208124,0.0004938389
dealerships_nego__52,dealerships_nego,dealerships-nego.csv,2026_10,35,0,buyer,106.6599999,108.0599976,,"Frank, you're not exciting me.",sale,0.002195815,0.0026108748,0.018474618,0.22110423,0.019211793,0.00276598,0.004401272,0.0018196009,0.0015454745,0.030570744,0.6270695,0.0056388355,0.0027078835,0.003359133,0.0009088733,0.0008380736,0.00034744566,0.0030340091,0.0006111632,0.0009117511,0.0026003395,0.0005674125,0.013739711,0.0011953526,0.0004137158,0.0022396285,0.00270126
dealerships_nego__53,dealerships_nego,dealerships-nego.csv,2026_10,36,1,seller,108.119999,113.0000001,,"I know, it's hard with these. There's not a lot of room with what we have for them.",sale,0.00475455,0.00045225487,0.0022172618,0.037171267,0.10421373,0.008829811,0.0013498379,0.0008631977,0.0039144964,0.26157364,0.05022404,0.003129125,0.0021423826,0.00066500483,0.0014463278,0.0004517137,0.002140578,0.0015380109,0.0018472722,0.0030802053,0.0066909175,0.0008988014,0.04718522,0.0038997245,0.0041624457,0.13116303,0.00060781254
