conversation_id,speaker_id,role,start_time,end_time,text,outcome,text_len,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,sadness
101,1,buyer,132.171,146.857,Yeah You have the specifics on those homes,no sale,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,146.857,161.542,I don't have specifics but they are close enough that I can decide to buy somewhere else for a larger for a larger square footage,no sale,129,0.0,0.0,0.20767155611093074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,161.542,176.228,I see,no sale,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,0,seller,176.228,190.913,these are comparable homes,no sale,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,190.913,205.599,but without knowing the specifics it is a bit hard to tell if they're missing certain features that would bring up the value of the home such as my home Sorry could you say that again,no sale,183,0.0,0.0,0.11010809844435679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24383178528721666,0.0,0.0,0.0,0.0,0.11177141524209235,0.0,0.0
101,0,seller,205.599,220.285,to 25 Mhm 2 to 5,no sale,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,220.285,234.97,Oh I'm afraid That's not quite what I think the value of this home would be Well,no sale,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7301231864358261,0.0,0.0,0.0,0.0,0.2671744394241351,0.0,0.19022606040755363,0.0,0.0
101,0,seller,234.97,249.656,this home has been on the market for a long time and I'm pretty sure you want to get rid of it,no sale,94,0.0,0.0,0.0,0.09253911396025216,0.0,0.0,0.0,0.12251298842258107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,249.656,264.342,Oh but I don't want to get rid of this lovely home at giveaway price It's a giveaway,no sale,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13600119665695368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,264.342,279.027,prices very competitive for a market we're in right now,no sale,55,0.0,0.0,0.0,0.13280888044212855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,279.027,293.713,I'm not certain that it is giving a,no sale,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,293.713,308.399,parent downturns in the current market situations,no sale,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,308.399,323.084,but at a price like that it would just make more economic sense to me to hold on to the house um and find a seller who would um better appreciate its value Mhm Mhm Oh I don't know I think I think the house is worth at least 2 30 2,no sale,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11060126992292817,0.0,0.0,0.0,0.0,0.10695494012674517,0.10671769174824593,0.0,0.0
101,0,seller,323.084,337.77,2.3 No I'm sticking up to 25,no sale,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075142960555167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,337.77,352.456,"Okay well I think as you said if so the house you mentioned um of 18 75 square feet is 2 33 600 And this home is only What I would say 30 square feet less So I don't think 30 fewer square feet translates to a whole What is that $8,000 difference",no sale,245,0.0,0.0,0.0,0.041716382732767114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,352.456,367.141,Square feet can be expensive Mm,no sale,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,367.141,381.827,"But I don't think I I agree on that but I don't think 30 translates to $8,000 less",no sale,82,0.0,0.0,0.0,0.12940826009757223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,381.827,396.513,one moment Like see some computations So according to my computations I think I'm keen to do to 28,no sale,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062319983955716,0.0
101,1,buyer,396.513,411.198,2 28 I appreciate your coming up on that and I will take that into consideration uh throughout the rest of our negotiations Um May I ask why you're interested in um this home and this area,no sale,188,0.0,0.0,0.0,0.0,0.0,0.0,0.20719411010923866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11333030709911023,0.0,0.0,0.0,0.0,0.09163766388535273,0.0,0.0,0.0
101,0,seller,411.198,425.884,Okay Why I'm interested Um Yeah well I think it's an optimal area in Center Hill Um Yeah it has a number of bedrooms that I need,no sale,128,0.0,0.0,0.0,0.06312414567343311,0.13300134201442285,0.0,0.2826951412235498,0.13300134201442285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,440.57,455.255,I think would be a great single family home for guests for people of kids for couples for people to grow in There's fireplaces,no sale,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12716187973390988,0.0,0.0,0.0,0.12716187973390985,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,455.255,469.941,Yes People do love the fireplaces,no sale,33,0.0,0.0,0.0,0.17200185231457404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24219645523268982,0.0,0.0,0.0,0.2662517903135329,0.5076070118201021,0.0,0.0,0.0,0.0,0.0
101,0,seller,469.941,484.627,appliances and eating kitchen,no sale,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,484.627,499.312,Yes The appliances are very convenient not having to go through all the additional costs of buying further appliances and dealing with those installations,no sale,154,0.0,0.0,0.0,0.08727908513717468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12289800808374625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,499.312,513.998,So I still stick of 2:28,no sale,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,513.998,528.683,Yeah I see Well I think given the amenities you've listed and your desire to purchase the home with such characteristics I think perhaps the price could better reflect that desire,no sale,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754319082596933,0.0,0.10396086935606633,0.0
101,0,seller,528.683,543.369,Please also know we're in a pandemic and I'm trying to save money too,no sale,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,543.369,558.055,Certainly Absolutely I do understand Um But I don't think,no sale,57,0.0,0.0,0.0,0.24800147890917165,0.2460238156920192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,seller,558.055,572.74,there are many other home buyers during this time and I'm sure you can use the money as quickly as you can get it to If we come to a negotiation please note this is being paid in all cash,no sale,187,0.0,0.0,0.0,0.0645824637115521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502702916811915,0.0
101,1,buyer,572.74,587.426,Oh I see Well I was you know going to offer you um perhaps uh financing in case you know as you said during the pandemic in case that would be an issue for you know for your economic situation I can certainly be flexible with payment installations over time But um now that you mentioned you have flexibility to pay in all cash I'm led to believe that you can move up a bit on price if you are in a financial position to pay upfront in cash I do have a budget Um So let me um you know review the home again and see if we can come to a more mutually agreeable outcome,no sale,566,0.0,0.0,0.06466939518015564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166687535818746,0.1045225794070684,0.0841977006785173,0.0
101,0,seller,587.426,602.112,So the final price I'm willing to go up to is 2:30 PM,no sale,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,602.112,616.797,Oh I see Mhm I do appreciate your coming up Um And I think that is a uh that is a much appreciated offer from where we began this process,no sale,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14920401947476963,0.0,0.0,0.0,0.0,0.0,0.0,0.1090566280983718,0.0
101,0,seller,616.797,631.483,Yeah Are you going to take the 2:30,no sale,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,631.483,646.169,Um Give me 1 2nd here too Um Review the options as you know this home is very near and dear to my heart having lived here all my life Yeah Yeah Oh,no sale,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39366662989586093,0.0,0.0,0.0,0.0,0.0
101,0,seller,646.169,660.854,all right wait sorry I didn't hear did you say something,no sale,56,0.0,0.0,0.0,0.10144201382759711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1,buyer,660.854,675.54,Oh no no Um I uh after much consideration um I believe that we can reached that agreement Um at 2:30,no sale,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111559718800146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18770798893211751,0.0,0.0,0.0
104,1,buyer,13.68,27.36,Hi Yes,sale,6,0.0,0.0,0.0,0.2907600227108363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094202816789899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,27.36,41.04,how's it going,sale,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,buyer,41.04,54.72,Good how are you,sale,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,54.72,68.4,Pretty good So uh so you have a house for sale,sale,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,buyer,68.4,82.08,"Yeah so we have a house that's like really good It's in the nice neighborhood and just plenty amenities available including like about four bedrooms recreation room master bedroom fireplaces The outside amenities also have include like a brick fixture So I would like to ask for a price of at least 240,000 Which is a good price for this size square footage",sale,357,0.0,0.0,0.059170496524323345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,82.08,95.76,Right But yeah I was actually looking at other listings in the neighborhood and uh your property is a more expensive Uh and also it was built in 1947 Is that correct,sale,165,0.0,0.0,0.0,0.1754024660705371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,109.44,123.12,So that's not that's not really a new was really looking for kind of a newer home So if you could but it's the location is good If you could come down on that price that would be maybe we could make a deal,sale,205,0.0,0.0,0.12232904377336858,0.0,0.0,0.0,0.0,0.10834570917365888,0.0,0.0,0.0,0.0,0.0,0.0,0.09611233776115342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860100243797233
104,1,buyer,123.12,136.8,So what kind of price range are you looking for,sale,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302021903648225,0.0,0.0,0.0,0.0,0.0,0.0,0.2042099391147857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,136.8,150.48,Uh Mhm Let's say uh like 2 25 somewhere in that range uh well we're not that far apart to 40 Well,sale,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,buyer,150.48,164.16,well I'll have to say that adults built a little earlier The square feet is approximately the same as neighbor homes with similar characteristics Like another home of 1920 sq ft Also asked for around 2:39 600 And So I think we should I could give you maybe five or 1000 off But,sale,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,164.16,177.84,Yeah Yeah that's not really Yeah I mean I understand what you're saying with the square footage but you know an older home is going to require uh like more maintenance and you know probably things will need to be replaced and you know and that's the costs You know that costs too So I'm just thinking about the upkeep is going to be more,sale,337,0.0,0.0,0.05825001979185049,0.0,0.1631955012479629,0.0,0.0,0.08242926440094817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07748905220091873,0.0,0.0,0.0
104,1,buyer,177.84,191.52,"And I offer you so to 35,000 is too much for you",sale,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0,seller,191.52,205.2,Uh I could I could do let's say uh two thirties Perhaps,sale,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1,buyer,205.2,218.88,I'll have to say maybe like 232 just because the square footage for a house of 18 75 is already 2 33 And this one also has 18 46 square footage so it's only off by like 30 square feet And you have to keep in mind that this also comes with like restaurants and transportation's within walking distance and a garage as well,sale,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
