global_row_id,dataset_name,source_file,conversation_id,turn_index,speaker_id,role,start_time,end_time,duration_min,text,outcome,goemo_admiration,goemo_amusement,goemo_anger,goemo_annoyance,goemo_approval,goemo_caring,goemo_confusion,goemo_curiosity,goemo_desire,goemo_disappointment,goemo_disapproval,goemo_disgust,goemo_embarrassment,goemo_excitement,goemo_fear,goemo_gratitude,goemo_grief,goemo_joy,goemo_love,goemo_nervousness,goemo_optimism,goemo_pride,goemo_realization,goemo_relief,goemo_remorse,goemo_sadness,goemo_surprise,goemo_neutral,goemo_dominant_emotion,goemo_dominant_score,goemo_emotion_intensity
heddaya_nego__12,heddaya_nego,heddaya-nego.csv,100,12,1,seller,,,8.199,Um I think that's closer to what I'm looking for,,0.0030588708,0.00083706324,0.00042685983,0.0022768076,0.21495332,0.0018229584,0.050655834,0.018009808,0.017040892,0.0031146992,0.004695755,0.0007409588,0.00038747245,0.009180802,0.0012629643,0.00047875635,0.00031032902,0.003082688,0.003928266,0.0011983784,0.030044204,0.0004542635,0.05710602,0.0010038126,0.0004660695,0.0011111165,0.0029968638,0.5817849,neutral,0.5817849,1.0124308
heddaya_nego__14,heddaya_nego,heddaya-nego.csv,100,14,1,seller,,,8.199,"um So what what is your Why should you only pay to 20,000 for this house",,0.0016879708,0.0016385027,0.00872594,0.038905155,0.0037076718,0.0013892103,0.2228589,0.6067901,0.00093005155,0.00800781,0.013436027,0.0021958493,0.0013110733,0.0012088744,0.00092446746,0.0005829403,0.00038719643,0.0006867991,0.00069129607,0.00053020194,0.002273372,5.67224e-05,0.003758605,0.00012174477,0.00042375686,0.0017987638,0.009627494,0.36231166,curiosity,0.6067901,1.2969682
heddaya_nego__15,heddaya_nego,heddaya-nego.csv,100,15,0,buyer,,,8.199,Well I'm willing to say it let me just feeling fully transparent I think like um this is a lovely house Um I want to make sure you get the best deal for it When I'm looking at some of the other houses I see that per square foot it's coming about to like um 120 $24 per square foot And so for me you know again like you have a lovely house and I think 129 is the best I can do and I just want to be fully transparent Um I'm not trying to like familiar or anything but 1 29 is what I'm comfortable paying It's around the same price per square foot as the other homes Um And that's probably the highest I can go It is the highest I can go actually,,0.4579173,0.00070238556,0.0013731002,0.005448528,0.29801777,0.014624346,0.0025634214,0.007144683,0.3451206,0.0031390334,0.0074275536,0.0016851047,0.0003028146,0.011693846,0.00069686025,0.010488558,0.00048503606,0.005646865,0.02292754,0.00050675205,0.058247283,0.004019064,0.0061021005,0.0016885445,0.0009052348,0.0015025014,0.0008426078,0.06426902,admiration,0.4579173,1.3354886
heddaya_nego__16,heddaya_nego,heddaya-nego.csv,100,16,1,seller,,,8.199,Yeah I understand Um I do I do see what you're saying um in terms of the price per square foot in um in other homes in the in the neighborhood and I agree that um somewhere around 1 29 is is appropriate Um,,0.025276154,0.0028837658,0.0012624454,0.0065086465,0.90537316,0.0048186188,0.007857896,0.0070769712,0.0028471167,0.0020598813,0.008697346,0.0018251141,0.00067598233,0.0056927344,0.0012676041,0.005117299,0.0003591673,0.006626743,0.006027383,0.00067129603,0.018531807,0.001235222,0.020002522,0.0035208226,0.00076471525,0.0013322948,0.0015043827,0.046731744,approval,0.90537316,1.0965489
heddaya_nego__17,heddaya_nego,heddaya-nego.csv,100,17,0,buyer,,,8.199,29 is my final offer I couldn't go any higher than that 2 to 3 to 29 91 29 to 29 Yeah,,0.002974208,0.0010333173,0.0012335171,0.004985571,0.018960463,0.0013423868,0.0031122006,0.0039225104,0.020721491,0.0069718393,0.012824329,0.0011293225,0.00023541892,0.0028862087,0.0005815704,0.000670997,0.00031699098,0.0012058786,0.0023800181,0.00027997332,0.0080113495,0.00023626622,0.0046494068,0.0002735641,0.00038859327,0.0025784406,0.0006262849,0.9158783,neutral,0.9158783,1.0204104
heddaya_nego__18,heddaya_nego,heddaya-nego.csv,100,18,1,seller,,,8.199,I think the the accommodations though I mean the home is newly decorated and has not one but two fireplaces finished hardwood floors I mean it's it's it's great like A detached garage 2.5 car garage I think I understand that you said to 29 is your final offer but I would be willing to go to 2:30 PM,,0.8245834,0.0012220412,0.00068239326,0.0023383975,0.25864658,0.002110951,0.002323954,0.0039146077,0.008378516,0.0014729396,0.0031766694,0.0005610187,0.0001481211,0.020911466,0.00037278584,0.004119412,0.00023003381,0.010143617,0.007227524,0.00019268536,0.022284897,0.004391373,0.006868668,0.0012402802,0.0002096177,0.0006083208,0.0016670441,0.045999147,admiration,0.8245834,1.2360264
heddaya_nego__19,heddaya_nego,heddaya-nego.csv,100,19,0,buyer,,,8.199,I can't do that To 29 is going to be my absolute top You know you have a great home But I mean the 2 13 houses really appealing to me as well And it's like it's close to the school it's also close to the park um In 229 is just my personal limit and I'm just not comfortable going anything above that Mhm,,0.62810236,0.00049885485,0.0018184494,0.010142301,0.24408273,0.0020955848,0.00678619,0.0033277327,0.005445991,0.013194058,0.1871565,0.0016646952,0.0004429515,0.0064112283,0.000768505,0.00334346,0.00027725034,0.0019381607,0.009655317,0.00027555088,0.016216718,0.002164529,0.010692497,0.00085793866,0.0003935017,0.0012358492,0.0015606782,0.09418736,admiration,0.62810236,1.254737
heddaya_nego__20,heddaya_nego,heddaya-nego.csv,100,20,1,seller,,,8.199,Mhm I think if you're also considering the 2 13 house with 17 15 square feet um the price per square foot on that house is um sorry is 124.37 which um is actually the lowest price per square foot for any of the similar houses on the market in the area And if we if we take that low end and multiplied by the square footage of the house that we are considering today it comes out to 2 29 5 92 I would be willing to go to 2:29 500 I think that's that's going to be my final offer,,0.0034110926,0.0013961736,0.0016138778,0.0043718386,0.15171324,0.02286624,0.006049586,0.00301082,0.019031348,0.013780121,0.015754003,0.0016683191,0.003362259,0.0014092192,0.0013525253,0.0045994516,0.0020092337,0.0030832128,0.0069156894,0.0017336847,0.051479083,0.0011613275,0.028945923,0.003514027,0.50217783,0.044959553,0.00065558386,0.22608706,remorse,0.50217783,1.1281123
heddaya_nego__21,heddaya_nego,heddaya-nego.csv,100,21,0,buyer,,,8.199,So anything else we can negotiate I really think I just can't pay anything about 10-29 I'm thinking Mhm With the paper the house on Sure Is there anything not related to the austin price that That I could get to you because I can't come up above the 2:29,,0.0009437532,0.0010324169,0.0013697317,0.010524794,0.017617045,0.001673679,0.056980092,0.04807899,0.0029337588,0.0037628496,0.02015721,0.00068803737,0.00028009558,0.0011696456,0.0005800082,0.0003941993,0.00016893071,0.0006252624,0.00063170743,0.00034556075,0.0102303345,8.434889e-05,0.007735125,0.00019407913,0.00024201375,0.0009081755,0.0012281741,0.86024344,neutral,0.86024344,1.0508235
heddaya_nego__22,heddaya_nego,heddaya-nego.csv,100,22,1,seller,,,8.199,Yeah I'm sorry Could you repeat that You just cut out a little,,0.0035852015,0.003217842,0.0034812468,0.0070617385,0.053336807,0.03964358,0.018184256,0.04420843,0.006887436,0.013431022,0.010746907,0.0018315868,0.009628895,0.0018395126,0.0018079525,0.0114834085,0.0046120165,0.002528547,0.0057125497,0.0044124,0.010519234,0.00060170254,0.01541054,0.0023960434,0.76548505,0.15120791,0.0012562578,0.044296794,remorse,0.76548505,1.2388148
heddaya_nego__23,heddaya_nego,heddaya-nego.csv,100,23,0,buyer,,,8.199,bit um,,0.0039977008,0.002051622,0.0036568365,0.0074522723,0.011390771,0.0010188018,0.0028219887,0.0017791111,0.0010859082,0.0034304871,0.0035476745,0.0026627418,0.0008476797,0.0026208637,0.0018583075,0.0009476547,0.00051993236,0.0019096907,0.0014035698,0.00039033493,0.001709962,0.00042057902,0.0053477893,0.00033936778,0.00038320356,0.0023907435,0.0013133904,0.9695071,neutral,0.9695071,1.0368061
heddaya_nego__24,heddaya_nego,heddaya-nego.csv,100,24,1,seller,,,8.199,Yeah go,,0.0046549533,0.0016185506,0.0010419581,0.004677021,0.30314773,0.0008618667,0.0012304309,0.0008775811,0.00071199256,0.0011666146,0.002448145,0.000823766,0.00025561813,0.005140733,0.0004830019,0.0007363977,0.00016430307,0.0034557723,0.0014782062,0.00023251185,0.002538992,0.0005650258,0.012382246,0.0008260541,0.00011123735,0.0006154786,0.0007848021,0.71875226,neutral,0.71875226,1.0717833
heddaya_nego__25,heddaya_nego,heddaya-nego.csv,100,25,0,buyer,,,8.199,ahead I'm longer I don't want to get all the cash and you are relocation fees as well as your next house But from the house I am only I'm only able to pay to 29 Yeah,,0.0010138236,0.0009846434,0.0020176673,0.020809688,0.020212242,0.001953335,0.004240834,0.00090342487,0.0023488642,0.014910194,0.23275734,0.0012482621,0.000639447,0.0006853617,0.0007093712,0.00060948124,0.00032062488,0.0011865196,0.0004608705,0.0005383485,0.0029574062,0.00021324815,0.015245929,0.00067206356,0.00043321584,0.0033896754,0.00051997846,0.7976392,neutral,0.7976392,1.129621
heddaya_nego__26,heddaya_nego,heddaya-nego.csv,100,26,1,seller,,,8.199,Okay I'll take 2:29,,0.0022481647,0.0023019363,0.00070540054,0.0033596714,0.45634714,0.002399664,0.0040151225,0.0049213194,0.0039205994,0.0010225294,0.002648491,0.00078900205,0.00031963357,0.016738024,0.0010249112,0.001668188,0.000249718,0.0071154935,0.0011605844,0.0006214648,0.024366178,0.000696756,0.015563829,0.0021160133,0.00025091105,0.00075303955,0.0018475094,0.55447435,neutral,0.55447435,1.1136457
heddaya_nego__27,heddaya_nego,heddaya-nego.csv,101,0,0,buyer,,,11.259,Okay I recorded too,,0.0060161175,0.0026682608,0.0009042744,0.0047576423,0.6848186,0.0016826174,0.001770565,0.0017713422,0.0013856,0.0013517025,0.0022506756,0.0013262181,0.0006714426,0.013671114,0.0012724537,0.0035933158,0.0003674275,0.009926249,0.0016285582,0.00074553856,0.0065523502,0.0017744766,0.025381379,0.0041904715,0.00029760215,0.0012104386,0.002163524,0.26416644,approval,0.6848186,1.0483165
heddaya_nego__28,heddaya_nego,heddaya-nego.csv,101,1,1,seller,,,11.259,Okay great,,0.9386064,0.0019106198,0.0014530821,0.00379131,0.045950893,0.0012769386,0.0019859683,0.004081046,0.00088876643,0.0026153463,0.003963403,0.00095881463,0.00038256444,0.012299524,0.0006227514,0.013793802,0.0003727812,0.0056211455,0.001082511,0.00023420124,0.0050311084,0.0033110012,0.005196157,0.000978488,0.00023942692,0.0012698445,0.006152645,0.015368977,admiration,0.9386064,1.0794393
heddaya_nego__29,heddaya_nego,heddaya-nego.csv,101,2,0,buyer,,,11.259,Um So does the buyer start this time also hold on,,0.0013871844,0.0016571915,0.0013466284,0.0042738924,0.012409664,0.0010147778,0.13669753,0.11623484,0.00095956767,0.001485363,0.0030723014,0.000923054,0.0005202787,0.0021015923,0.00084360316,0.0006997465,0.00026040556,0.00093422615,0.0016116643,0.0003740931,0.002382968,9.474833e-05,0.00682283,0.00018223119,0.0003186414,0.00089765445,0.00317902,0.84935474,neutral,0.84935474,1.1520405
heddaya_nego__30,heddaya_nego,heddaya-nego.csv,101,3,1,seller,,,11.259,Ah Yeah I don't know I think the seller starts Um So I think I can um get this started here Uh So my offer for this lovely home with a convenient location and lovely amenities um is 240,,0.15711251,0.0010892926,0.00063609873,0.0018948773,0.52876973,0.0030564188,0.06943312,0.01324413,0.008386122,0.0017896038,0.0066018943,0.0006905158,0.00028533262,0.02878238,0.0011318523,0.0033105405,0.0003315061,0.023073815,0.024485813,0.0008376712,0.05717098,0.002665922,0.021620223,0.0026947944,0.0004339642,0.00069329253,0.0027447832,0.08980458,approval,0.52876973,1.0527718
heddaya_nego__31,heddaya_nego,heddaya-nego.csv,101,4,0,buyer,,,11.259,2 20,,0.0031658676,0.001858295,0.0032704433,0.0074499846,0.011133188,0.0009860299,0.0034758183,0.0019785657,0.001096013,0.0037464262,0.0041617793,0.0022043923,0.0007188263,0.0021310668,0.0018382322,0.00086289627,0.0004742981,0.0016548502,0.0010656143,0.00040517267,0.0020993792,0.0003334259,0.0060919644,0.0003174398,0.0003298142,0.0023703012,0.001274495,0.9710152,neutral,0.9710152,1.0375098
heddaya_nego__32,heddaya_nego,heddaya-nego.csv,101,5,1,seller,,,11.259,Okay let's see what we can do here Um Well as you know this is a very nicely located home with a very spacious layout 1846 sq ft Many bedrooms as well as a recreation room You can use that for a family You can turn that into um you know uh a lounge of some form movie theater even uh and 2.5 bathrooms Um We are looking at a nice um somewhat vintage type of home built in 1947 So it has a lot of history and character to it um that uh perhaps a younger home may not have Um And as you know this is a great neighborhood within walking distance of plenty of uh restaurants easy transportation to get to work Um And enviably note located near the Hastings and centennial Park's,,0.5185188,0.0009168451,0.0004903388,0.0018524465,0.3621975,0.002802804,0.003640059,0.006633253,0.008643892,0.0015087504,0.0031711059,0.000609291,0.00016321239,0.023194889,0.0007475046,0.0034627914,0.00023026376,0.0041330494,0.0030279271,0.00032424228,0.07368995,0.0030090427,0.011482926,0.0011345954,0.00024493146,0.00056658377,0.002113706,0.12610961,admiration,0.5185188,1.1646203
heddaya_nego__33,heddaya_nego,heddaya-nego.csv,101,6,0,buyer,,,11.259,um For my market research I'm seeing homes for 1875 sq ft that are selling for 233,,0.0017374321,0.0016177894,0.0009903323,0.004746979,0.024001427,0.00070703396,0.004705774,0.0029929215,0.0014503567,0.0029144306,0.004454567,0.00095493725,0.00036913206,0.002768596,0.0008969846,0.0004889122,0.000264473,0.0016164783,0.00088809006,0.00037057378,0.0035115082,0.00024419345,0.0146135,0.00035274195,0.00023311029,0.0013730131,0.0014494164,0.95520896,neutral,0.95520896,1.0359237
heddaya_nego__34,heddaya_nego,heddaya-nego.csv,101,7,1,seller,,,11.259,Yes but do you have further detail,,0.003721942,0.0012687565,0.0010613666,0.003868013,0.062344834,0.0019605556,0.01393963,0.078838095,0.003810881,0.0008748456,0.0021673485,0.0007057317,0.00018116225,0.0043031005,0.00045543507,0.0005432291,0.0001504843,0.0011076723,0.002681993,0.00022872225,0.0027180095,0.00013599484,0.0033344293,0.00023270302,0.00019201978,0.000607029,0.00094157923,0.80311483,neutral,0.80311483,0.9954904
heddaya_nego__35,heddaya_nego,heddaya-nego.csv,101,8,0,buyer,,,11.259,on those homes Yeah These are similar homes in the neighborhood um with similar configurations,,0.005596279,0.0007572587,0.0006417885,0.0037091782,0.25138324,0.00054318254,0.004176643,0.0011264967,0.00057312206,0.0022453705,0.0063652685,0.00085114944,0.0002727718,0.001001438,0.0004347432,0.00077108707,0.00014908591,0.0008263966,0.0018981808,0.00020228523,0.003937344,0.00031137635,0.03852673,0.00046624016,0.0002062338,0.000696681,0.00087699183,0.75244075,neutral,0.75244075,1.0809873
heddaya_nego__36,heddaya_nego,heddaya-nego.csv,101,9,1,seller,,,11.259,Yeah You have the specifics on those homes,,0.0034449643,0.00083432114,0.0008051578,0.004018503,0.220717,0.0012802082,0.001492779,0.0013047744,0.00063163525,0.0011507132,0.0023644958,0.0007317056,0.00018007864,0.0011617844,0.0003776595,0.00063341815,0.00012492407,0.0008263836,0.0014702533,0.00016324912,0.0029140648,0.00021255227,0.012733494,0.00038003904,0.00015932033,0.0006867307,0.00045325138,0.7913523,neutral,0.7913523,1.0526057
heddaya_nego__37,heddaya_nego,heddaya-nego.csv,101,10,0,buyer,,,11.259,I don't have specifics but they are close enough that I can decide to buy somewhere else for a larger for a larger square footage,,0.0020178996,0.00067757256,0.0005098342,0.0033186986,0.14484693,0.003221103,0.14141464,0.0062951706,0.0068993964,0.0041853036,0.022245359,0.0008194034,0.00031057143,0.0015986307,0.0010398934,0.0012639283,0.00026077876,0.0021588954,0.0026516845,0.00081500056,0.026378201,0.00032686768,0.027836772,0.00086765067,0.0006709788,0.0011589632,0.0006256027,0.62030965,neutral,0.62030965,1.0247254
heddaya_nego__38,heddaya_nego,heddaya-nego.csv,101,11,1,seller,,,11.259,I see,,0.0024100626,0.0014497063,0.0014453634,0.005618579,0.02597958,0.0007243334,0.0025137437,0.0011527615,0.000954961,0.0029932656,0.0021604586,0.0014284606,0.00045778503,0.001503706,0.0013160338,0.00055914494,0.00029206648,0.0012171963,0.0010454834,0.00037365739,0.002325552,0.00027354818,0.013988274,0.0003336291,0.00026442055,0.001955038,0.000824382,0.94100237,neutral,0.94100237,1.0165635
heddaya_nego__39,heddaya_nego,heddaya-nego.csv,101,12,0,buyer,,,11.259,these are comparable homes,,0.005440343,0.0011282611,0.0009839203,0.0042261216,0.04130523,0.00053139793,0.0030750334,0.0013699281,0.000594773,0.002369545,0.0033696203,0.0012980384,0.00034696833,0.0014311055,0.00075360626,0.00078962406,0.00020308589,0.001102565,0.0010255841,0.00020740773,0.0023751662,0.00029767764,0.012292997,0.00030831515,0.00021412443,0.0009891688,0.0008156163,0.94298536,neutral,0.94298536,1.0318305
heddaya_nego__40,heddaya_nego,heddaya-nego.csv,101,13,1,seller,,,11.259,but without knowing the specifics it is a bit hard to tell if they're missing certain features that would bring up the value of the home such as my home Sorry could you say that again,,0.0035987163,0.0031116344,0.0035198424,0.007966188,0.02085634,0.018585986,0.06448955,0.042184062,0.0053139767,0.036646422,0.024887256,0.0024335715,0.014539241,0.0019295261,0.0019071074,0.007192746,0.0049423333,0.003166426,0.0065148994,0.005474371,0.01033,0.00053588935,0.0176412,0.0019671763,0.80561316,0.21822299,0.0020641584,0.0327616,remorse,0.80561316,1.3683963
heddaya_nego__41,heddaya_nego,heddaya-nego.csv,101,14,0,buyer,,,11.259,to 25 Mhm 2 to 5,,0.002891101,0.0017408933,0.0024048062,0.0062102736,0.0126794,0.0011701755,0.0032645639,0.0018542062,0.0011684024,0.0036979073,0.0043883827,0.0019605947,0.00064824376,0.0019254128,0.0016504499,0.000911851,0.00046722827,0.0016715958,0.001250967,0.00041524708,0.002147084,0.0003128317,0.0061659585,0.00033801535,0.00038577037,0.0025553533,0.0010005692,0.97080654,neutral,0.97080654,1.0360838
heddaya_nego__42,heddaya_nego,heddaya-nego.csv,101,15,1,seller,,,11.259,Oh I'm afraid That's not quite what I think the value of this home would be Well,,0.010915901,0.0061390954,0.0062127695,0.012725877,0.015518554,0.00986787,0.015126856,0.00417339,0.004658775,0.022715248,0.029182695,0.01544155,0.0068797497,0.0074865706,0.90291387,0.0023327987,0.004304762,0.008889053,0.0052821455,0.10739002,0.013730945,0.0015134412,0.024420694,0.003572834,0.0018710999,0.025804725,0.011416493,0.033091594,fear,0.90291387,1.3135793
heddaya_nego__43,heddaya_nego,heddaya-nego.csv,101,16,0,buyer,,,11.259,this home has been on the market for a long time and I'm pretty sure you want to get rid of it,,0.001907851,0.00041159004,0.0009745145,0.0050545875,0.3873669,0.01595013,0.004094209,0.0031362697,0.014638075,0.0032642067,0.0105137415,0.0007146046,0.0001716347,0.0011759951,0.0005238418,0.0009609011,0.00031981128,0.0012371789,0.0027825718,0.0005531012,0.023918808,0.00032156313,0.014167676,0.0014080837,0.00057073386,0.002250515,0.00028336715,0.5953952,neutral,0.5953952,1.0940677
heddaya_nego__44,heddaya_nego,heddaya-nego.csv,101,17,1,seller,,,11.259,Oh but I don't want to get rid of this lovely home at giveaway price It's a giveaway,,0.05196292,0.001093357,0.0009444818,0.0039120354,0.21613456,0.002238152,0.0027437678,0.0036011708,0.037343975,0.0077633746,0.048959844,0.00078071305,0.00045927856,0.08595165,0.0004410647,0.0016672988,0.00048227294,0.045370277,0.049229085,0.0004989533,0.009686245,0.002664538,0.01230151,0.003546921,0.00068716716,0.002957017,0.0020660541,0.117189445,approval,0.21613456,0.71267724
heddaya_nego__45,heddaya_nego,heddaya-nego.csv,101,18,0,buyer,,,11.259,prices very competitive for a market we're in right now,,0.0056740204,0.0009560889,0.0007275011,0.0062029613,0.08293528,0.0008942556,0.0016953495,0.0018528264,0.0017191006,0.003676547,0.006104539,0.0008865483,0.0002658805,0.0027475776,0.00049771275,0.00043370607,0.0001639436,0.0012487902,0.0004523152,0.0002571724,0.0048573576,0.00035849062,0.012327266,0.00047167813,0.00019326292,0.001248729,0.0005347899,0.8770661,neutral,0.8770661,1.0164498
heddaya_nego__46,heddaya_nego,heddaya-nego.csv,101,19,1,seller,,,11.259,I'm not certain that it is giving a,,0.0039851214,0.0023663153,0.0026527112,0.009794932,0.025501644,0.003453563,0.8829224,0.016751425,0.0027074816,0.005891393,0.025445169,0.002261665,0.0017002537,0.003404995,0.0032141325,0.009589053,0.00057613925,0.006317489,0.006569354,0.0028212708,0.008884488,0.0005062314,0.01973915,0.0010987101,0.0024216452,0.0022799822,0.0034388914,0.1576237,confusion,0.8829224,1.2139193
